Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6
File ID:,Type: 4,Manufacturer: 1,Serial Number: 3967827018,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,40,Offset,12,Offset,-73,
Calibration message,Calibration Factor,1,Accel Calibration Factor,1,Calibration Divisor,2048,Level Shift,32768,Offset,32,Offset,-36,Offset,-139,
Calibration message,Calibration Factor,1,Calibration Divisor,600,Level Shift,32768,Offset,180,Offset,180,Offset,-9,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,38,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,38,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,1,Calibration Divisor,600,Level Shift,32768,Offset,180,Offset,180,Offset,-9,
Gyroscope data:,Calibrated Gyro X,[1.524390][1.280488][2.195122][3.231707][4.024390][3.963414][3.536585][2.987805][2.743902][2.317073][0.670732][0.060976][0.975610][0.975610][0.914634][1.402439][1.402439][0.426829][-0.243902][0.060976][0.121951][-0.426829][-0.365854][0.000000][0.121951][0.000000][-0.304878][-0.609756][-0.487805][0.000000],Calibrated Gyro Y,[-0.792683][-0.426829][0.365854][0.487805][0.243902][0.609756][0.792683][0.975610][0.975610][1.036585][1.036585][1.097561][0.975610][1.036585][1.402439][1.524390][1.463415][1.280488][1.097561][0.914634][0.792683][0.609756][0.060976][-0.304878][-0.426829][-1.280488][-2.134146][-2.865854][-3.597561][-4.024390],Calibrated Gyro Z,[-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000],
Accelerometer data:,Calibrated Accel X,[0.035156][0.025391][0.012695][0.009277][0.006348][0.003418][0.000977][0.002930][0.003418][0.006348][0.010742][0.016602][0.020020][0.018066][0.018555][0.022949][0.028809][0.028320][0.030762][0.040527][0.044922][0.046387][0.043945][0.038086][0.032227][0.026367][0.022461][0.022461][0.022949][0.022949],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[0.548780][1.219512][1.646341][1.768293][2.195122][1.829268][0.487805][-0.365854][-0.426829][-1.158537][-1.280488][0.670732][2.682927][5.731707][9.512195][7.439024][0.548780][-5.243902][-8.963414][-10.182926][-9.207316][-6.524390][-3.353658][-0.182927][2.317073][3.475610][3.475610][2.500000][1.341463][0.000000],Calibrated Gyro Y,[-4.573171][-4.878048][-4.756097][-4.512195][-4.573171][-4.268292][-4.329268][-4.268292][-3.597561][-3.170732][-0.853658][3.536585][5.182927][6.951219][9.146341][7.195122][1.707317][-2.987805][-4.512195][-3.109756][-0.731707][0.670732][1.036585][0.731707][0.304878][0.243902][0.365854][0.365854][0.365854][0.121951],Calibrated Gyro Z,[-261888368.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888288.000000][-261888288.000000][-261888288.000000][-261888288.000000][-261888288.000000][-261888272.000000][-261888272.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.026855][0.032715][0.038086][0.043945][0.047852][0.046875][0.041016][0.037109][0.038574][0.043457][0.019043][-0.002930][-0.025879][-0.048828][-0.054199][-0.057617][-0.021973][0.029785][0.051270][0.046875][0.031738][0.020508][0.016113][0.018066][0.020508][0.021973][0.019043][0.016602][0.018066][0.020020],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-1.158537][-1.768293][-1.890244][-1.524390][-1.036585][-0.487805][0.000000][0.487805][0.609756][0.365854][0.304878][0.121951][-0.182927][-0.365854][-0.426829][-0.365854][-0.182927][-0.182927][-0.182927][-0.060976][0.121951][0.121951][0.121951][0.060976][0.060976][-0.060976][-0.243902][-0.365854][-0.426829][-0.243902],Calibrated Gyro Y,[-0.304878][-0.548780][-0.304878][-0.121951][0.060976][0.121951][0.121951][0.000000][0.000000][0.060976][0.000000][0.121951][0.121951][0.060976][-0.060976][-0.182927][-0.121951][-0.182927][-0.060976][0.121951][0.060976][0.121951][0.121951][0.121951][-0.060976][-0.243902][-0.121951][-0.060976][-0.060976][0.000000],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.022949][0.023926][0.023438][0.020508][0.019043][0.019043][0.020508][0.021973][0.020996][0.021484][0.021484][0.020020][0.019043][0.018066][0.019043][0.020996][0.022461][0.020996][0.020020][0.019043][0.018066][0.018066][0.017090][0.017090][0.018066][0.020996][0.021973][0.020996][0.019531][0.020020],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.243902][-0.304878][-0.121951][0.000000][0.060976][-0.121951][-0.182927][-0.182927][-0.304878][-0.365854][-0.243902][-0.304878][-0.426829][-0.243902][-0.304878][-0.304878][-0.243902][-0.243902][-0.121951][-0.121951][-0.243902][-0.243902][-0.182927][-0.243902][-0.182927][-0.121951][0.000000][0.060976][0.000000][-0.060976],Calibrated Gyro Y,[0.000000][0.060976][0.060976][-0.060976][-0.121951][-0.121951][-0.060976][0.000000][0.060976][0.182927][0.121951][0.000000][-0.121951][-0.182927][-0.121951][0.000000][0.121951][0.121951][0.121951][0.182927][0.182927][0.121951][-0.060976][-0.060976][-0.060976][0.182927][0.182927][0.060976][0.000000][-0.060976],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.020996][0.020508][0.020508][0.020020][0.020508][0.019531][0.021484][0.022949][0.020508][0.018555][0.020996][0.024414][0.021973][0.020508][0.021973][0.021484][0.020020][0.020508][0.020020][0.019531][0.020020][0.021484][0.024414][0.023438][0.020996][0.020020][0.020020][0.020020][0.019043][0.020996],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[0.000000][-0.121951][-0.121951][-0.121951][-0.182927][-0.304878][-0.182927][-0.121951][-0.182927][-0.182927][-0.121951][-0.182927][-0.243902][-0.304878][-0.243902][-0.304878][-0.243902][-0.182927][-0.121951][-0.182927][-0.182927][-0.060976][-0.182927][-0.304878][-0.182927][-0.121951][-0.243902][-0.243902][-0.182927][-0.182927],Calibrated Gyro Y,[-0.060976][0.000000][0.121951][0.182927][0.182927][0.060976][0.060976][0.000000][-0.060976][-0.060976][-0.121951][-0.060976][0.060976][0.060976][0.182927][0.121951][0.000000][0.000000][0.121951][0.182927][0.060976][0.121951][0.182927][0.060976][0.000000][0.000000][-0.060976][-0.060976][0.121951][0.060976],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.022461][0.022949][0.021973][0.020508][0.020020][0.020508][0.020508][0.020996][0.021484][0.022461][0.022949][0.021484][0.019531][0.019531][0.020508][0.021484][0.022461][0.021484][0.020996][0.020996][0.021973][0.022949][0.020996][0.019531][0.020508][0.020996][0.021484][0.022461][0.023438][0.020996],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.182927][0.060976][0.000000][-0.060976][-0.121951][-0.182927][-0.182927][-0.182927][-0.182927][-0.182927][-0.182927][-0.121951][-0.121951][-0.365854][-0.121951][0.000000][-0.182927][-0.060976][-0.121951][-0.182927][-0.243902][-0.243902][-0.243902][-0.121951][-0.121951][-0.060976][-0.060976][-0.243902][-0.121951][-0.121951],Calibrated Gyro Y,[0.060976][0.121951][0.121951][0.000000][-0.060976][0.000000][0.000000][0.060976][0.060976][0.060976][0.060976][0.060976][0.000000][0.000000][-0.060976][0.000000][0.060976][0.121951][0.121951][0.060976][0.000000][0.000000][0.060976][0.060976][0.121951][0.121951][0.060976][0.121951][0.121951][0.060976],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.019531][0.020996][0.020508][0.020996][0.022461][0.024414][0.023926][0.020508][0.021484][0.021484][0.020508][0.020508][0.021484][0.020996][0.022949][0.021484][0.020020][0.019531][0.019043][0.019043][0.020020][0.021484][0.021973][0.024414][0.023438][0.020508][0.019531][0.019531][0.020508][0.022461],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.182927][-0.060976][-0.182927][-0.060976][-0.060976][-0.182927][-0.121951][-0.060976][0.000000][-0.060976][0.000000][0.060976][-0.060976][-0.060976][0.060976][-0.060976][-0.182927][0.060976][-0.121951][-0.060976][-0.060976][-0.243902][-0.304878][-0.182927][-0.060976][-0.121951][-0.182927][-0.243902][-0.304878][-0.182927],Calibrated Gyro Y,[0.060976][0.121951][0.060976][0.000000][0.060976][0.182927][0.243902][0.182927][0.060976][0.000000][0.060976][0.060976][-0.060976][0.121951][0.182927][0.121951][0.060976][0.060976][0.060976][0.121951][0.121951][0.060976][0.121951][0.121951][0.060976][0.000000][0.060976][0.060976][0.060976][0.000000],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.020996][0.020020][0.021973][0.022461][0.021973][0.020508][0.019531][0.019531][0.019043][0.020020][0.020020][0.019531][0.019531][0.019531][0.021484][0.020020][0.021973][0.021973][0.020508][0.020508][0.021484][0.021484][0.020508][0.020996][0.020508][0.020996][0.020508][0.020020][0.021484][0.020508],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.182927][-0.182927][-0.182927][-0.060976][-0.121951][-0.182927][-0.182927][-0.182927][0.060976][0.182927][1.585366][5.243902][9.085365][11.341463][12.073171][10.548780][7.621951][3.597561][-1.280488][-4.207317][-3.109756][0.365854][3.597561][6.158536][6.768292][5.914634][4.573171][2.865854][1.097561][-0.792683],Calibrated Gyro Y,[-0.060976][0.000000][0.060976][0.121951][0.060976][0.000000][0.000000][0.060976][-0.792683][-1.768293][2.439024][9.756097][10.548780][5.060976][-0.487805][-2.500000][-1.524390][-0.365854][-0.365854][-1.463415][-2.256098][-2.012195][-1.341463][-0.182927][0.792683][1.097561][1.280488][1.585366][1.463415][1.219512],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888272.000000][-261888272.000000][-261888272.000000][-261888272.000000][-261888288.000000][-261888288.000000][-261888288.000000][-261888288.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888368.000000],
Accelerometer data:,Calibrated Accel X,[0.020996][0.022949][0.021973][0.021973][0.023926][0.022461][0.011719][0.003906][0.062012][0.128418][0.060547][-0.043945][-0.066895][-0.023438][0.023926][0.051270][0.068359][0.077637][0.084961][0.094727][0.101562][0.104004][0.102051][0.092285][0.089355][0.104980][0.124023][0.135742][0.147461][0.152832],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.250000][-2097152.250000][-2097152.250000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.250000][-2097152.250000][-2097152.250000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-2.621951][-3.231707][-2.804878][-2.439024][-2.621951][-2.804878][-2.256098][-1.341463][-1.219512][-1.524390][-0.670732][0.731707][1.341463][1.829268][2.195122][2.256098][2.682927][3.414634][4.207317][4.451220][4.146341][3.841463][3.841463][4.451220][4.329268][3.475610][2.073171][-0.060976][-1.158537][-0.731707],Calibrated Gyro Y,[1.219512][0.487805][-0.487805][-0.609756][-0.975610][-1.341463][-1.097561][-1.585366][-2.682927][-2.804878][-2.012195][-1.463415][-1.585366][-1.524390][-0.792683][-0.609756][-0.731707][-0.975610][-0.853658][-0.548780][-0.426829][-0.060976][0.182927][0.670732][1.280488][1.524390][1.890244][1.280488][0.304878][-0.121951],Calibrated Gyro Z,[-261888368.000000][-261888368.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000],
Accelerometer data:,Calibrated Accel X,[0.118652][0.066406][0.018555][-0.025879][-0.049805][-0.055664][-0.058105][-0.056641][-0.057617][-0.059570][-0.059082][-0.046875][-0.028809][-0.017090][-0.008789][-0.000488][0.014648][0.021973][0.025391][0.031738][0.032715][0.030273][0.034668][0.039062][0.041016][0.038086][0.032227][0.033691][0.044922][0.051758],Calibrated Accel Y,[-2097152.250000][-2097152.000000][-2097152.000000][-2097152.000000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097151.875000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.121951][-0.060976][-0.121951][0.243902][0.487805][0.731707][0.914634][1.097561][1.585366][2.195122][2.195122][1.829268][1.829268][2.256098][2.256098][1.646341][1.280488][1.280488][1.097561][0.792683][0.975610][1.463415][1.341463][0.792683][0.914634][0.975610][0.670732][0.304878][-0.426829][-1.036585],Calibrated Gyro Y,[0.426829][0.304878][0.000000][0.426829][0.182927][-0.182927][-0.609756][-1.097561][-1.219512][-0.731707][-0.792683][-1.036585][-0.548780][-0.243902][-0.304878][-0.670732][-0.792683][-0.548780][-0.243902][-0.243902][-0.060976][0.792683][0.975610][0.548780][0.731707][1.158537][1.280488][1.280488][1.463415][1.524390],Calibrated Gyro Z,[-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888384.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888368.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000],
Accelerometer data:,Calibrated Accel X,[0.053711][0.051270][0.042969][0.036621][0.030273][0.023438][0.019043][0.015137][0.012207][0.007324][0.006836][0.005371][0.001953][0.000488][0.002930][0.004395][0.006836][0.009766][0.016113][0.022949][0.022461][0.022949][0.029785][0.034180][0.031738][0.030762][0.034180][0.041504][0.048340][0.054688],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
